hh_id,region_name,region_id,latnum,longnum,sex_binary,age,eduyrs,hh_income,wt.by.ht,water_source,water_mins,hhid,hv001,hv006,hv007,hv009,hv012,hv014,hv021,hv023,hv024,hv025,hv040,hv201,hv204,hv205,hv206,hv207,hv208,hv209,hv213,hv214,hv215,hv221,hv225,hv235,hv270,hv104,hv105,hv106,hv107,hv108,hv109,hv111,hv113,hv121,hv124,region
133 19,manicaland,167,9.2430763,5.7342758,female,14,5,poorer,0.583445024,tube well or borehole,25,133 19,133,4,2013,4,4,0,133,25,manicaland,rural,120,tube well or borehole,25,ventilated improved pit latrine (vip),yes,no,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,no,elsewhere,poorer,female,14,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
133 71,manicaland,167,9.2430763,5.7342758,female,6,0,richer,0.800902299,tube well or borehole,20,133 71,133,4,2013,8,8,1,133,25,manicaland,rural,120,tube well or borehole,20,pit latrine without slab/open pit,yes,yes,yes,no,finished - cement,finished - cement,finished - tiles,no,yes,elsewhere,richer,female,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
133 44,manicaland,167,9.2430763,5.7342758,male,13,5,middle,0.522289298,tube well or borehole,5,133 44,133,4,2013,10,10,2,133,25,manicaland,rural,120,tube well or borehole,5,no facility/bush/field,yes,yes,yes,no,natural - earth / sand,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,male,13,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
133 13,manicaland,167,9.2430763,5.7342758,male,14,5,middle,-1.406806542,tube well or borehole,20,133 13,133,4,2013,10,10,0,133,25,manicaland,rural,120,tube well or borehole,20,ventilated improved pit latrine (vip),yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,no,elsewhere,middle,male,14,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
133 13,manicaland,167,9.2430763,5.7342758,female,13,6,middle,0.147258519,tube well or borehole,20,133 13,133,4,2013,10,10,0,133,25,manicaland,rural,120,tube well or borehole,20,ventilated improved pit latrine (vip),yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,no,elsewhere,middle,female,13,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
133 73,manicaland,167,9.2430763,5.7342758,male,10,3,middle,0.992152433,river/dam/lake/ponds/stream/canal/irrigation channel,20,133 73,133,4,2013,5,5,0,133,25,manicaland,rural,120,river/dam/lake/ponds/stream/canal/irrigation channel,20,flush to pit latrine,yes,no,no,no,finished - cement,finished - cement blocks,finished - metal,no,yes,elsewhere,middle,male,10,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
133 75,manicaland,167,9.2430763,5.7342758,male,6,2,richer,-0.86522366,tube well or borehole,20,133 75,133,4,2013,8,8,4,133,25,manicaland,rural,120,tube well or borehole,20,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richer,male,6,primary,1,1,incomplete primary,yes,yes,attended at some time,2,167
133 48,manicaland,167,9.2430763,5.7342758,male,9,2,middle,-0.041667458,tube well or borehole,10,133 48,133,4,2013,8,8,2,133,25,manicaland,rural,120,tube well or borehole,10,ventilated improved pit latrine (vip),yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,no,elsewhere,middle,male,9,primary,1,1,incomplete primary,yes,yes,attended at some time,2,167
133 36,manicaland,167,9.2430763,5.7342758,female,13,0,richer,-0.484147545,tube well or borehole,10,133 36,133,4,2013,6,6,0,133,25,manicaland,rural,120,tube well or borehole,10,flush to pit latrine,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,yes,elsewhere,richer,female,13,"no education, preschool",NA,0,no education,yes,yes,no,0,167
133 58,manicaland,167,9.2430763,5.7342758,male,11,7,middle,-0.343324148,tube well or borehole,30,133 58,133,4,2013,16,16,2,133,25,manicaland,rural,120,tube well or borehole,30,ventilated improved pit latrine (vip),yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,yes,elsewhere,middle,male,11,primary,6,6,complete primary,yes,yes,attended at some time,7,167
133 36,manicaland,167,9.2430763,5.7342758,female,9,0,richer,-0.066998891,tube well or borehole,10,133 36,133,4,2013,6,6,0,133,25,manicaland,rural,120,tube well or borehole,10,flush to pit latrine,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,yes,elsewhere,richer,female,9,"no education, preschool",NA,0,no education,yes,yes,no,0,167
133 40,manicaland,167,9.2430763,5.7342758,male,7,0,middle,-1.118046769,tube well or borehole,10,133 40,133,4,2013,8,8,1,133,25,manicaland,rural,120,tube well or borehole,10,no facility/bush/field,yes,no,yes,no,natural - earth / sand,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,male,7,"no education, preschool",NA,0,no education,yes,yes,no,0,167
133 52,manicaland,167,9.2430763,5.7342758,male,13,6,middle,0.325222365,tube well or borehole,10,133 52,133,4,2013,6,6,0,133,25,manicaland,rural,120,tube well or borehole,10,ventilated improved pit latrine (vip),yes,yes,no,no,natural - earth / sand,finished - cement blocks,finished - metal,no,no,elsewhere,middle,male,13,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
133  9,manicaland,167,9.2430763,5.7342758,male,11,5,richer,1.204313255,tube well or borehole,20,133  9,133,4,2013,7,7,2,133,25,manicaland,rural,120,tube well or borehole,20,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richer,male,11,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
134  3,manicaland,167,10.07875,6.0159121,female,6,1,poorer,-0.099867884,river/dam/lake/ponds/stream/canal/irrigation channel,25,134  3,134,5,2013,7,7,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,25,no facility/bush/field,no,yes,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,NA,elsewhere,poorer,female,6,"no education, preschool",NA,0,no education,yes,yes,attended at some time,1,167
134  3,manicaland,167,10.07875,6.0159121,female,12,7,poorer,0.372705753,river/dam/lake/ponds/stream/canal/irrigation channel,25,134  3,134,5,2013,7,7,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,25,no facility/bush/field,no,yes,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,NA,elsewhere,poorer,female,12,primary,6,6,complete primary,yes,yes,attended at some time,7,167
134 27,manicaland,167,10.07875,6.0159121,female,6,0,poorer,-0.767888286,river/dam/lake/ponds/stream/canal/irrigation channel,15,134 27,134,5,2013,7,7,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,15,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,9,poorer,female,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134  3,manicaland,167,10.07875,6.0159121,male,15,11,poorer,-0.23101605,river/dam/lake/ponds/stream/canal/irrigation channel,25,134  3,134,5,2013,7,7,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,25,no facility/bush/field,no,yes,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,NA,elsewhere,poorer,male,15,secondary,4,10,incomplete secondary,yes,yes,attended at some time,11,167
134 81,manicaland,167,10.07875,6.0159121,male,6,0,poorest,0.327845358,river/dam/lake/ponds/stream/canal/irrigation channel,37,134 81,134,5,2013,7,7,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,37,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - cane / trunks,natural - thatch,no,NA,elsewhere,poorest,male,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134  8,manicaland,167,10.07875,6.0159121,female,8,0,middle,-0.78766937,river/dam/lake/ponds/stream/canal/irrigation channel,30,134  8,134,5,2013,7,7,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,ventilated improved pit latrine (vip),no,yes,no,no,finished - cement,finished - cement,finished - metal,no,no,elsewhere,middle,female,8,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 45,manicaland,167,10.07875,6.0159121,male,8,0,poorer,0.347928122,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 45,134,5,2013,7,7,3,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,male,8,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 19,manicaland,167,10.07875,6.0159121,male,12,6,middle,0.275511583,river/dam/lake/ponds/stream/canal/irrigation channel,35,134 19,134,5,2013,6,6,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,35,ventilated improved pit latrine (vip),no,yes,yes,no,natural - earth / sand,finished - cement,finished - metal,no,no,elsewhere,middle,male,12,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
134 12,manicaland,167,10.07875,6.0159121,male,14,0,poorest,1.102651621,river/dam/lake/ponds/stream/canal/irrigation channel,20,134 12,134,5,2013,5,5,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,20,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,9,poorest,male,14,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 16,manicaland,167,10.07875,6.0159121,male,10,3,poorest,0.954240861,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 16,134,5,2013,6,6,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorest,male,10,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
134 38,manicaland,167,10.07875,6.0159121,female,15,0,poorer,-0.231954043,river/dam/lake/ponds/stream/canal/irrigation channel,40,134 38,134,5,2013,3,3,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,40,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,15,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 39,manicaland,167,10.07875,6.0159121,male,15,0,poorer,-0.435425189,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 39,134,5,2013,4,4,0,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,yes,no,no,finished - cement,natural - mud,finished - metal,no,NA,elsewhere,poorer,male,15,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 25,manicaland,167,10.07875,6.0159121,male,6,0,poorer,0.438677907,river/dam/lake/ponds/stream/canal/irrigation channel,35,134 25,134,5,2013,9,9,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,35,no facility/bush/field,no,yes,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,NA,elsewhere,poorer,male,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 81,manicaland,167,10.07875,6.0159121,male,8,0,poorest,0.203261372,river/dam/lake/ponds/stream/canal/irrigation channel,37,134 81,134,5,2013,7,7,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,37,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - cane / trunks,natural - thatch,no,NA,elsewhere,poorest,male,8,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 16,manicaland,167,10.07875,6.0159121,female,8,0,poorest,0.303121162,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 16,134,5,2013,6,6,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorest,female,8,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 45,manicaland,167,10.07875,6.0159121,female,6,0,poorer,0.365736139,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 45,134,5,2013,7,7,3,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 58,manicaland,167,10.07875,6.0159121,male,9,0,poorest,0.601805105,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 58,134,5,2013,7,7,3,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,no,yes,no,natural - earth / sand,natural - mud,natural - thatch,no,NA,elsewhere,poorest,male,9,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 79,manicaland,167,10.07875,6.0159121,male,12,0,poorest,-0.564197677,river/dam/lake/ponds/stream/canal/irrigation channel,40,134 79,134,5,2013,8,8,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,40,no facility/bush/field,no,no,no,no,natural - earth / sand,natural - mud,natural - thatch,no,NA,elsewhere,poorest,male,12,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 59,manicaland,167,10.07875,6.0159121,female,8,0,poorest,-0.912462066,river/dam/lake/ponds/stream/canal/irrigation channel,37,134 59,134,5,2013,5,5,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,37,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - cane / trunks,natural - thatch,no,NA,elsewhere,poorest,female,8,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 63,manicaland,167,10.07875,6.0159121,male,6,0,poorest,-0.26397475,river/dam/lake/ponds/stream/canal/irrigation channel,35,134 63,134,5,2013,7,7,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,35,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - cane / trunks,natural - thatch,no,NA,elsewhere,poorest,male,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134  5,manicaland,167,10.07875,6.0159121,female,10,3,poorer,-1.262723079,river/dam/lake/ponds/stream/canal/irrigation channel,25,134  5,134,5,2013,6,6,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,25,ventilated improved pit latrine (vip),no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,no,elsewhere,poorer,female,10,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
134 54,manicaland,167,10.07875,6.0159121,male,6,0,middle,-1.077964912,river/dam/lake/ponds/stream/canal/irrigation channel,20,134 54,134,5,2013,6,6,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,20,no facility/bush/field,no,yes,no,no,finished - cement,natural - mud,finished - metal,no,NA,elsewhere,middle,male,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 56,manicaland,167,10.07875,6.0159121,female,6,0,poorer,-1.177942081,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 56,134,5,2013,9,9,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,6,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 18,manicaland,167,10.07875,6.0159121,female,7,6,middle,1.029205819,river/dam/lake/ponds/stream/canal/irrigation channel,20,134 18,134,5,2013,5,5,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,20,no facility/bush/field,no,no,no,no,finished - cement,natural - mud,finished - metal,no,NA,elsewhere,middle,female,7,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
134  8,manicaland,167,10.07875,6.0159121,female,10,0,middle,0.415501269,river/dam/lake/ponds/stream/canal/irrigation channel,30,134  8,134,5,2013,7,7,1,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,ventilated improved pit latrine (vip),no,yes,no,no,finished - cement,finished - cement,finished - metal,no,no,elsewhere,middle,female,10,"no education, preschool",NA,0,no education,yes,yes,no,0,167
134 25,manicaland,167,10.07875,6.0159121,male,15,11,poorer,-1.179015122,river/dam/lake/ponds/stream/canal/irrigation channel,35,134 25,134,5,2013,9,9,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,35,no facility/bush/field,no,yes,no,no,natural - earth / sand,rudimentary - stone with mud,finished - metal,no,NA,elsewhere,poorer,male,15,secondary,4,10,incomplete secondary,yes,yes,attended at some time,11,167
134 43,manicaland,167,10.07875,6.0159121,male,7,0,middle,-0.587465421,river/dam/lake/ponds/stream/canal/irrigation channel,30,134 43,134,5,2013,5,5,2,134,25,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,30,no facility/bush/field,no,yes,no,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,male,7,"no education, preschool",NA,0,no education,yes,yes,no,0,167
